State,City,Date,Regular,Mid,Premium,Diesel
Kentucky,Henderson,2024-11-17,$2.583,$2.984,$3.458,$3.231
Kentucky,Henderson,2024-11-16,$2.592,$2.968,$3.485,$3.251
Kentucky,Henderson,2024-11-10,$2.603,$2.960,$3.371,$3.265
Kentucky,Henderson,2024-10-18,$2.924,$3.243,$3.616,$3.267
Kentucky,Henderson,2023-11-18,$2.885,$3.298,$3.643,$3.883
Kentucky,Hopkinsville,2024-11-17,$2.708,$3.162,$3.491,$3.316
Kentucky,Hopkinsville,2024-11-16,$2.709,$3.166,$3.539,$3.354
Kentucky,Hopkinsville,2024-11-10,$2.726,$3.165,$3.498,$3.372
Kentucky,Hopkinsville,2024-10-18,$2.790,$3.197,$3.562,$3.394
Kentucky,Hopkinsville,2023-11-18,$2.918,$3.360,$3.670,$4.107
Louisiana,Baton Rouge,2024-11-17,$2.773,$3.219,$3.605,$3.212
Louisiana,Baton Rouge,2024-11-16,$2.779,$3.228,$3.624,$3.214
Louisiana,Baton Rouge,2024-11-10,$2.812,$3.297,$3.665,$3.234
Louisiana,Baton Rouge,2024-10-18,$2.819,$3.288,$3.631,$3.273
Louisiana,Baton Rouge,2023-11-18,$2.803,$3.168,$3.557,$3.829
Louisiana,Lafayette,2024-11-17,$2.760,$3.190,$3.582,$3.223
Louisiana,Lafayette,2024-11-16,$2.770,$3.210,$3.599,$3.225
Louisiana,Lafayette,2024-11-10,$2.818,$3.239,$3.627,$3.244
Louisiana,Lafayette,2024-10-18,$2.848,$3.262,$3.650,$3.302
Louisiana,Lafayette,2023-11-18,$2.880,$3.219,$3.596,$3.865
Louisiana,Lake Charles,2024-11-17,$2.777,$3.181,$3.625,$3.112
Louisiana,Lake Charles,2024-11-16,$2.784,$3.257,$3.643,$3.115
Louisiana,Lake Charles,2024-11-10,$2.805,$3.262,$3.676,$3.124
Louisiana,Lake Charles,2024-10-18,$2.875,$3.310,$3.687,$3.164
Louisiana,Lake Charles,2023-11-18,$2.949,$3.369,$3.752,$3.891
Louisiana,New Orleans,2024-11-17,$2.775,$3.310,$3.696,$3.298
Louisiana,New Orleans,2024-11-16,$2.771,$3.324,$3.698,$3.304
Louisiana,New Orleans,2024-11-10,$2.791,$3.347,$3.697,$3.318
Louisiana,New Orleans,2024-10-18,$2.833,$3.361,$3.730,$3.362
Louisiana,New Orleans,2023-11-18,$2.938,$3.513,$3.838,$4.004
Louisiana,Shreveport-Bossier City,2024-11-17,$2.643,$3.008,$3.369,$3.109
Louisiana,Shreveport-Bossier City,2024-11-16,$2.644,$3.025,$3.385,$3.114
Louisiana,Shreveport-Bossier City,2024-11-10,$2.686,$3.091,$3.459,$3.152
Louisiana,Shreveport-Bossier City,2024-10-18,$2.744,$3.140,$3.489,$3.194
Louisiana,Shreveport-Bossier City,2023-11-18,$2.745,$3.085,$3.431,$3.707
Louisiana,Alexandria,2024-11-17,$2.674,$3.055,$3.481,$3.382
Louisiana,Alexandria,2024-11-16,$2.678,$3.083,$3.505,$3.368
Louisiana,Alexandria,2024-11-10,$2.713,$3.161,$3.546,$3.385
Louisiana,Alexandria,2024-10-18,$2.812,$3.263,$3.662,$3.439
Louisiana,Alexandria,2023-11-18,$2.834,$3.188,$3.563,$3.899
Louisiana,Hammond,2024-11-17,$2.724,$3.163,$3.569,$3.212
Louisiana,Hammond,2024-11-16,$2.732,$3.204,$3.577,$3.207
Louisiana,Hammond,2024-11-10,$2.786,$3.243,$3.618,$3.255
Louisiana,Hammond,2024-10-18,$2.810,$3.240,$3.655,$3.299
Louisiana,Hammond,2023-11-18,$2.868,$3.308,$3.639,$3.904
Louisiana,Houma-Thibodaux,2024-11-17,$2.761,$3.195,$3.516,$3.275
Louisiana,Houma-Thibodaux,2024-11-16,$2.784,$3.205,$3.551,$3.271
Louisiana,Houma-Thibodaux,2024-11-10,$2.818,$3.204,$3.575,$3.286
Louisiana,Houma-Thibodaux,2024-10-18,$2.884,$3.295,$3.608,$3.349
Louisiana,Houma-Thibodaux,2023-11-18,$2.934,$3.342,$3.692,$3.886
Louisiana,Monroe,2024-11-17,$2.618,$2.969,$3.403,$3.113
Louisiana,Monroe,2024-11-16,$2.627,$3.000,$3.420,$3.121
Louisiana,Monroe,2024-11-10,$2.705,$3.078,$3.530,$3.124
Louisiana,Monroe,2024-10-18,$2.727,$3.116,$3.546,$3.164
Louisiana,Monroe,2023-11-18,$2.652,$2.990,$3.392,$3.678
Massachusetts,Barnstable-Yarmouth,2024-11-17,$3.085,$3.723,$4.064,$3.818
Massachusetts,Barnstable-Yarmouth,2024-11-16,$3.083,$3.720,$4.054,$3.834
Massachusetts,Barnstable-Yarmouth,2024-11-10,$3.097,$3.695,$4.052,$3.811
Massachusetts,Barnstable-Yarmouth,2024-10-18,$3.132,$3.711,$4.076,$3.852
Massachusetts,Barnstable-Yarmouth,2023-11-18,$3.559,$4.078,$4.456,$4.500
Massachusetts,Pittsfield,2024-11-17,$3.027,$3.689,$4.015,$3.513
Massachusetts,Pittsfield,2024-11-16,$3.035,$3.704,$3.991,$3.524
Massachusetts,Pittsfield,2024-11-10,$3.051,$3.687,$4.018,$3.555
Massachusetts,Pittsfield,2024-10-18,$3.074,$3.704,$4.016,$3.634
Massachusetts,Pittsfield,2023-11-18,$3.493,$4.127,$4.396,$4.417
Massachusetts,Springfield,2024-11-17,$2.911,$3.452,$3.807,$3.563
Massachusetts,Springfield,2024-11-16,$2.915,$3.458,$3.819,$3.570
Massachusetts,Springfield,2024-11-10,$2.926,$3.446,$3.818,$3.579
Massachusetts,Springfield,2024-10-18,$2.945,$3.498,$3.861,$3.596
Massachusetts,Springfield,2023-11-18,$3.318,$3.886,$4.235,$4.354
Massachusetts,Boston (MA only),2024-11-17,$3.024,$3.638,$3.969,$3.723
Massachusetts,Boston (MA only),2024-11-16,$3.025,$3.642,$3.992,$3.730
Massachusetts,Boston (MA only),2024-11-10,$3.029,$3.639,$4.003,$3.752
Massachusetts,Boston (MA only),2024-10-18,$3.077,$3.692,$4.060,$3.800
Massachusetts,Boston (MA only),2023-11-18,$3.457,$4.058,$4.395,$4.433
Massachusetts,Cambridge-Newton-Framingham,2024-11-17,$3.067,$3.637,$4.007,$3.759
Massachusetts,Cambridge-Newton-Framingham,2024-11-16,$3.070,$3.651,$4.024,$3.773
Massachusetts,Cambridge-Newton-Framingham,2024-11-10,$3.084,$3.650,$4.039,$3.794
Massachusetts,Cambridge-Newton-Framingham,2024-10-18,$3.132,$3.708,$4.076,$3.835
Massachusetts,Cambridge-Newton-Framingham,2023-11-18,$3.498,$4.055,$4.413,$4.481
Massachusetts,Seekonk,2024-11-17,$2.889,$3.480,$3.807,$3.681
Massachusetts,Seekonk,2024-11-16,$2.892,$3.491,$3.805,$3.659
Massachusetts,Seekonk,2024-11-10,$2.916,$3.516,$3.849,$3.670
Massachusetts,Seekonk,2024-10-18,$2.957,$3.557,$3.889,$3.683
Massachusetts,Seekonk,2023-11-18,$3.284,$3.834,$4.169,$4.284
Massachusetts,Worcester,2024-11-17,$3.014,$3.644,$3.979,$3.631
Massachusetts,Worcester,2024-11-16,$3.013,$3.634,$3.981,$3.616
Massachusetts,Worcester,2024-11-10,$3.028,$3.646,$3.997,$3.622
Massachusetts,Worcester,2024-10-18,$3.079,$3.693,$4.052,$3.656
Massachusetts,Worcester,2023-11-18,$3.421,$4.040,$4.371,$4.349
Maryland,Salisbury,2024-11-17,$3.203,$3.667,$4.060,$3.582
Maryland,Salisbury,2024-11-16,$3.167,$3.641,$4.057,$3.573
Maryland,Salisbury,2024-11-10,$2.996,$3.463,$3.884,$3.537
Maryland,Salisbury,2024-10-18,$3.162,$3.662,$3.994,$3.562
Maryland,Salisbury,2023-11-18,$3.198,$3.627,$3.975,$4.055
Maryland,Baltimore,2024-11-17,$3.213,$3.764,$4.065,$3.570
Maryland,Baltimore,2024-11-16,$3.208,$3.748,$4.053,$3.565
Maryland,Baltimore,2024-11-10,$3.013,$3.607,$3.925,$3.534
Maryland,Baltimore,2024-10-18,$3.177,$3.760,$4.061,$3.551
Maryland,Baltimore,2023-11-18,$3.224,$3.734,$4.054,$4.120
Maryland,Hagerstown,2024-11-17,$3.164,$3.604,$4.002,$3.785
Maryland,Hagerstown,2024-11-16,$3.170,$3.634,$4.025,$3.789
Maryland,Hagerstown,2024-11-10,$3.115,$3.532,$3.945,$3.778
Maryland,Hagerstown,2024-10-18,$3.272,$3.695,$4.072,$3.804
Maryland,Hagerstown,2023-11-18,$3.126,$3.471,$3.827,$4.257
Maryland,Washington (MD only),2024-11-17,$3.193,$3.809,$4.117,$3.688
Maryland,Washington (MD only),2024-11-16,$3.189,$3.804,$4.130,$3.689
Maryland,Washington (MD only),2024-11-10,$3.114,$3.725,$4.062,$3.685
Maryland,Washington (MD only),2024-10-18,$3.241,$3.876,$4.191,$3.725
Maryland,Washington (MD only),2023-11-18,$3.316,$3.881,$4.197,$4.285
Maryland,Cumberland (MD Only),2024-11-17,$3.258,$3.695,$4.092,$3.707
Maryland,Cumberland (MD Only),2024-11-16,$3.268,$3.707,$4.099,$3.684
Maryland,Cumberland (MD Only),2024-11-10,$3.244,$3.628,$4.054,$3.707
Maryland,Cumberland (MD Only),2024-10-18,$3.400,$3.795,$4.241,$3.729
Maryland,Cumberland (MD Only),2023-11-18,$3.329,$3.622,$3.969,$4.228
Maryland,Bowie-St. Charles,2024-11-17,$3.165,$3.928,$4.196,$3.622
Maryland,Bowie-St. Charles,2024-11-16,$3.162,$3.926,$4.204,$3.633
Maryland,Bowie-St. Charles,2024-11-10,$3.045,$3.838,$4.121,$3.599
Maryland,Bowie-St. Charles,2024-10-18,$3.205,$3.977,$4.244,$3.660
Maryland,Bowie-St. Charles,2023-11-18,$3.254,$3.981,$4.248,$4.272
Maryland,Annapolis,2024-11-17,$3.215,$3.841,$4.087,$3.563
Maryland,Annapolis,2024-11-16,$3.211,$3.810,$4.086,$3.565
Maryland,Annapolis,2024-11-10,$3.013,$3.685,$3.982,$3.544
Maryland,Annapolis,2024-10-18,$3.199,$3.856,$4.122,$3.537
Maryland,Annapolis,2023-11-18,$3.219,$3.800,$4.097,$4.158
Maryland,Frederick,2024-11-17,$3.167,$3.609,$3.947,$3.532
Maryland,Frederick,2024-11-16,$3.166,$3.608,$3.966,$3.540
Maryland,Frederick,2024-11-10,$3.054,$3.504,$3.837,$3.534
Maryland,Frederick,2024-10-18,$3.185,$3.650,$3.968,$3.563
Maryland,Frederick,2023-11-18,$3.198,$3.599,$3.901,$4.119
Maine,Bangor,2024-11-17,$3.005,$3.514,$3.994,$3.796
Maine,Bangor,2024-11-16,$3.004,$3.513,$4.007,$3.795
Maine,Bangor,2024-11-10,$3.004,$3.493,$3.998,$3.794
Maine,Bangor,2024-10-18,$3.074,$3.564,$4.089,$3.824
Maine,Bangor,2023-11-18,$3.425,$3.780,$4.225,$4.486
Maine,Lewiston-Auburn,2024-11-17,$3.063,$3.612,$4.011,$3.893
Maine,Lewiston-Auburn,2024-11-16,$3.060,$3.595,$3.983,$3.875
Maine,Lewiston-Auburn,2024-11-10,$3.075,$3.649,$4.001,$3.907
Maine,Lewiston-Auburn,2024-10-18,$3.121,$3.657,$4.051,$3.913
Maine,Lewiston-Auburn,2023-11-18,$3.315,$3.745,$4.178,$4.419
Maine,Portland,2024-11-17,$3.046,$3.598,$4.017,$3.798
Maine,Portland,2024-11-16,$3.048,$3.593,$4.019,$3.798
Maine,Portland,2024-11-10,$3.053,$3.554,$4.024,$3.793
Maine,Portland,2024-10-18,$3.114,$3.641,$4.087,$3.834
Maine,Portland,2023-11-18,$3.445,$3.884,$4.288,$4.417
Michigan,Traverse City,2024-11-17,$3.000,$3.517,$4.041,$3.760
Michigan,Traverse City,2024-11-16,$3.002,$3.534,$4.049,$3.760
Michigan,Traverse City,2024-11-10,$2.982,$3.507,$4.006,$3.763
Michigan,Traverse City,2024-10-18,$3.289,$3.767,$4.284,$3.686
Michigan,Traverse City,2023-11-18,$3.282,$3.791,$4.272,$4.262
Michigan,Ann Arbor,2024-11-17,$3.182,$3.852,$4.397,$3.684
Michigan,Ann Arbor,2024-11-16,$3.195,$3.849,$4.392,$3.689
Michigan,Ann Arbor,2024-11-10,$3.101,$3.769,$4.310,$3.724
Michigan,Ann Arbor,2024-10-18,$3.384,$3.980,$4.524,$3.766
Michigan,Ann Arbor,2023-11-18,$3.376,$3.920,$4.362,$4.355
Michigan,Benton Harbor,2024-11-17,$3.109,$3.626,$4.199,$3.665
Michigan,Benton Harbor,2024-11-16,$3.130,$3.648,$4.194,$3.673
Michigan,Benton Harbor,2024-11-10,$2.986,$3.536,$4.100,$3.700
Michigan,Benton Harbor,2024-10-18,$3.266,$3.790,$4.338,$3.719
Michigan,Benton Harbor,2023-11-18,$3.259,$3.767,$4.255,$4.327
Michigan,Metro Detroit,2024-11-17,$3.125,$3.783,$4.361,$3.739
Michigan,Metro Detroit,2024-11-16,$3.136,$3.793,$4.368,$3.747
Michigan,Metro Detroit,2024-11-10,$3.098,$3.756,$4.331,$3.766
Michigan,Metro Detroit,2024-10-18,$3.382,$4.034,$4.602,$3.811
Michigan,Metro Detroit,2023-11-18,$3.350,$3.927,$4.432,$4.354
Michigan,Flint,2024-11-17,$3.102,$3.656,$4.204,$3.570
Michigan,Flint,2024-11-16,$3.123,$3.660,$4.215,$3.558
Michigan,Flint,2024-11-10,$2.926,$3.483,$4.033,$3.611
Michigan,Flint,2024-10-18,$3.306,$3.828,$4.365,$3.607
Michigan,Flint,2023-11-18,$3.292,$3.793,$4.291,$4.242
Michigan,Grand Rapids-Muskegon-Holland,2024-11-17,$3.173,$3.726,$4.286,$3.605
Michigan,Grand Rapids-Muskegon-Holland,2024-11-16,$3.183,$3.744,$4.300,$3.610
Michigan,Grand Rapids-Muskegon-Holland,2024-11-10,$2.965,$3.533,$4.099,$3.642
Michigan,Grand Rapids-Muskegon-Holland,2024-10-18,$3.315,$3.837,$4.408,$3.659
Michigan,Grand Rapids-Muskegon-Holland,2023-11-18,$3.230,$3.725,$4.219,$4.274
Michigan,Jackson,2024-11-17,$3.191,$3.803,$4.376,$3.627
Michigan,Jackson,2024-11-16,$3.202,$3.808,$4.396,$3.630
Michigan,Jackson,2024-11-10,$3.040,$3.689,$4.278,$3.665
Michigan,Jackson,2024-10-18,$3.354,$3.969,$4.568,$3.723
Michigan,Jackson,2023-11-18,$3.386,$3.950,$4.450,$4.338
Michigan,Lansing-East Lansing,2024-11-17,$3.152,$3.691,$4.212,$3.662
Michigan,Lansing-East Lansing,2024-11-16,$3.181,$3.715,$4.228,$3.667
Michigan,Lansing-East Lansing,2024-11-10,$3.007,$3.546,$4.069,$3.706
Michigan,Lansing-East Lansing,2024-10-18,$3.347,$3.843,$4.385,$3.739
Michigan,Lansing-East Lansing,2023-11-18,$3.306,$3.806,$4.303,$4.391
Michigan,Saginaw-Bay City-Midland,2024-11-17,$3.093,$3.627,$4.191,$3.586
Michigan,Saginaw-Bay City-Midland,2024-11-16,$3.121,$3.655,$4.212,$3.602
Michigan,Saginaw-Bay City-Midland,2024-11-10,$2.987,$3.527,$4.088,$3.659
Michigan,Saginaw-Bay City-Midland,2024-10-18,$3.321,$3.759,$4.351,$3.682
Michigan,Saginaw-Bay City-Midland,2023-11-18,$3.286,$3.754,$4.291,$4.276
Michigan,Marquette,2024-11-17,$3.037,$3.589,$4.086,$3.700
Michigan,Marquette,2024-11-16,$3.034,$3.623,$4.145,$3.700
Michigan,Marquette,2024-11-10,$3.087,$3.624,$4.138,$3.712
Michigan,Marquette,2024-10-18,$3.255,$3.785,$4.272,$3.784
Michigan,Marquette,2023-11-18,$3.402,$3.894,$4.313,$4.347
Minnesota,Rochester,2024-11-17,$2.961,$3.522,$3.861,$3.387
Minnesota,Rochester,2024-11-16,$2.968,$3.542,$3.860,$3.386
Minnesota,Rochester,2024-11-10,$3.011,$3.599,$3.899,$3.394
Minnesota,Rochester,2024-10-18,$3.187,$3.696,$4.080,$3.483
Minnesota,Rochester,2023-11-18,$3.143,$3.428,$3.945,$4.421
Minnesota,St. Cloud,2024-11-17,$2.783,$3.185,$3.660,$3.312
Minnesota,St. Cloud,2024-11-16,$2.789,$3.234,$3.635,$3.302
Minnesota,St. Cloud,2024-11-10,$2.849,$3.288,$3.717,$3.328
Minnesota,St. Cloud,2024-10-18,$3.080,$3.503,$3.903,$3.484
Minnesota,St. Cloud,2023-11-18,$3.030,$3.336,$3.776,$4.328
Minnesota,Duluth-Superior (MN only),2024-11-17,$2.872,$3.292,$3.736,$3.503
Minnesota,Duluth-Superior (MN only),2024-11-16,$2.873,$3.302,$3.738,$3.496
Minnesota,Duluth-Superior (MN only),2024-11-10,$2.895,$3.296,$3.750,$3.486
Minnesota,Duluth-Superior (MN only),2024-10-18,$2.999,$3.446,$3.839,$3.511
Minnesota,Duluth-Superior (MN only),2023-11-18,$3.100,$3.467,$3.825,$4.481
Minnesota,Minneapolis-St. Paul (MN only),2024-11-17,$2.940,$3.406,$3.802,$3.509
Minnesota,Minneapolis-St. Paul (MN only),2024-11-16,$2.944,$3.395,$3.801,$3.507
Minnesota,Minneapolis-St. Paul (MN only),2024-11-10,$2.989,$3.439,$3.841,$3.523
Minnesota,Minneapolis-St. Paul (MN only),2024-10-18,$3.145,$3.588,$3.982,$3.570
Minnesota,Minneapolis-St. Paul (MN only),2023-11-18,$3.222,$3.570,$3.961,$4.468
Minnesota,Houston County,2024-11-17,$2.855,$0.000,$3.799,$3.399
Minnesota,Houston County,2024-11-16,$2.855,$0.000,$3.799,$3.399
Minnesota,Houston County,2024-11-10,$2.855,$0.000,$3.799,$3.399
Minnesota,Houston County,2024-10-18,$3.113,$0.000,$4.069,$3.467
Minnesota,Houston County,2023-11-18,$3.179,$0.000,$4.075,$4.153
Minnesota,Mankato,2024-11-17,$2.900,$3.300,$3.774,$3.289
Minnesota,Mankato,2024-11-16,$2.901,$3.300,$3.779,$3.281
Minnesota,Mankato,2024-11-10,$2.945,$3.346,$3.789,$3.303
Minnesota,Mankato,2024-10-18,$3.147,$3.500,$3.968,$3.574
Minnesota,Mankato,2023-11-18,$3.187,$3.457,$3.905,$4.077
Minnesota,Moorhead,2024-11-17,$2.928,$3.305,$3.669,$3.400
Minnesota,Moorhead,2024-11-16,$2.929,$3.283,$3.714,$3.403
Minnesota,Moorhead,2024-11-10,$2.971,$3.252,$3.688,$3.429
Minnesota,Moorhead,2024-10-18,$3.078,$3.447,$3.833,$3.510
Minnesota,Moorhead,2023-11-18,$3.204,$3.457,$3.883,$4.358
Minnesota,Polk County,2024-11-17,$2.785,$3.019,$3.381,$3.328
Minnesota,Polk County,2024-11-16,$2.776,$2.988,$3.381,$3.414
Minnesota,Polk County,2024-11-10,$2.832,$2.987,$3.295,$3.335
Minnesota,Polk County,2024-10-18,$3.000,$3.212,$3.494,$3.350
Minnesota,Polk County,2023-11-18,$3.222,$3.387,$3.796,$4.345
Missouri,Columbia,2024-11-17,$2.775,$3.138,$3.324,$3.207
Missouri,Columbia,2024-11-16,$2.789,$3.171,$3.342,$3.209
Missouri,Columbia,2024-11-10,$2.809,$3.201,$3.385,$3.234
Missouri,Columbia,2024-10-18,$2.970,$3.323,$3.509,$3.287
Missouri,Columbia,2023-11-18,$3.003,$3.269,$3.551,$4.017
Missouri,St. Joseph,2024-11-17,$2.659,$3.025,$3.331,$3.110
Missouri,St. Joseph,2024-11-16,$2.667,$3.010,$3.317,$3.120
Missouri,St. Joseph,2024-11-10,$2.704,$3.063,$3.378,$3.130
Missouri,St. Joseph,2024-10-18,$2.793,$3.123,$3.472,$3.280
Missouri,St. Joseph,2023-11-18,$2.833,$3.107,$3.505,$3.975
Missouri,Springfield,2024-11-17,$2.442,$2.763,$3.061,$3.012
Missouri,Springfield,2024-11-16,$2.451,$2.777,$3.106,$3.030
Missouri,Springfield,2024-11-10,$2.533,$2.869,$3.170,$3.053
Missouri,Springfield,2024-10-18,$2.903,$3.266,$3.558,$3.246
Missouri,Springfield,2023-11-18,$2.920,$3.232,$3.593,$4.166
Missouri,Kansas City (MO only),2024-11-17,$2.631,$2.921,$3.228,$3.174
Missouri,Kansas City (MO only),2024-11-16,$2.635,$2.934,$3.231,$3.180
Missouri,Kansas City (MO only),2024-11-10,$2.672,$2.957,$3.251,$3.198
Missouri,Kansas City (MO only),2024-10-18,$2.748,$3.059,$3.332,$3.267
Missouri,Kansas City (MO only),2023-11-18,$2.876,$3.175,$3.483,$4.216
Missouri,St. Louis (MO only),2024-11-17,$2.683,$3.051,$3.345,$3.088
Missouri,St. Louis (MO only),2024-11-16,$2.685,$3.050,$3.348,$3.091
Missouri,St. Louis (MO only),2024-11-10,$2.714,$3.081,$3.375,$3.106
Missouri,St. Louis (MO only),2024-10-18,$2.882,$3.244,$3.543,$3.209
Missouri,St. Louis (MO only),2023-11-18,$3.026,$3.365,$3.665,$3.944
Missouri,Cape Girardeau,2024-11-17,$2.763,$3.053,$3.424,$3.322
Missouri,Cape Girardeau,2024-11-16,$2.765,$3.054,$3.421,$3.317
Missouri,Cape Girardeau,2024-11-10,$2.816,$3.128,$3.459,$3.358
Missouri,Cape Girardeau,2024-10-18,$2.921,$3.205,$3.584,$3.358
Missouri,Cape Girardeau,2023-11-18,$2.994,$3.283,$3.640,$4.104
Missouri,Jefferson City,2024-11-17,$2.842,$3.113,$3.438,$3.207
Missouri,Jefferson City,2024-11-16,$2.842,$3.097,$3.448,$3.207
Missouri,Jefferson City,2024-11-10,$2.887,$3.177,$3.521,$3.277
Missouri,Jefferson City,2024-10-18,$3.014,$3.281,$3.582,$3.356
Missouri,Jefferson City,2023-11-18,$3.105,$3.397,$3.734,$4.100
Missouri,Joplin,2024-11-17,$2.578,$2.974,$3.274,$3.077
Missouri,Joplin,2024-11-16,$2.587,$2.989,$3.316,$3.107
Missouri,Joplin,2024-11-10,$2.646,$3.058,$3.342,$3.121
Missouri,Joplin,2024-10-18,$2.791,$3.190,$3.488,$3.294
Missouri,Joplin,2023-11-18,$2.710,$3.116,$3.491,$4.000
Mississippi,Biloxi-Gulfport-Pascagoula,2024-11-17,$2.578,$2.946,$3.341,$3.098
Mississippi,Biloxi-Gulfport-Pascagoula,2024-11-16,$2.590,$2.971,$3.321,$3.104
Mississippi,Biloxi-Gulfport-Pascagoula,2024-11-10,$2.673,$3.046,$3.416,$3.143
Mississippi,Biloxi-Gulfport-Pascagoula,2024-10-18,$2.702,$3.066,$3.434,$3.155
Mississippi,Biloxi-Gulfport-Pascagoula,2023-11-18,$2.680,$2.996,$3.358,$3.724
Mississippi,Jackson,2024-11-17,$2.642,$3.050,$3.418,$3.092
Mississippi,Jackson,2024-11-16,$2.646,$3.069,$3.430,$3.094
Mississippi,Jackson,2024-11-10,$2.685,$3.107,$3.445,$3.123
Mississippi,Jackson,2024-10-18,$2.746,$3.144,$3.497,$3.147
Mississippi,Jackson,2023-11-18,$2.760,$3.122,$3.467,$3.812
Mississippi,Hattiesburg,2024-11-17,$2.611,$3.019,$3.382,$3.077
Mississippi,Hattiesburg,2024-11-16,$2.614,$3.015,$3.407,$3.067
Mississippi,Hattiesburg,2024-11-10,$2.629,$3.047,$3.386,$3.071
Mississippi,Hattiesburg,2024-10-18,$2.715,$3.171,$3.503,$3.183
Mississippi,Hattiesburg,2023-11-18,$2.871,$3.306,$3.623,$3.871
Mississippi,South Haven - Olive Branch,2024-11-17,$2.637,$3.135,$3.586,$3.213
Mississippi,South Haven - Olive Branch,2024-11-16,$2.639,$3.174,$3.571,$3.231
Mississippi,South Haven - Olive Branch,2024-11-10,$2.682,$3.228,$3.576,$3.265
Mississippi,South Haven - Olive Branch,2024-10-18,$2.748,$3.233,$3.647,$3.322
Mississippi,South Haven - Olive Branch,2023-11-18,$2.774,$3.253,$3.627,$3.854
Montana,Billings,2024-11-17,$3.000,$3.346,$3.703,$3.389
Montana,Billings,2024-11-16,$3.011,$3.379,$3.709,$3.401
Montana,Billings,2024-11-10,$3.018,$3.347,$3.718,$3.432
Montana,Billings,2024-10-18,$3.116,$3.472,$3.813,$3.569
Montana,Billings,2023-11-18,$3.314,$3.595,$3.951,$3.941
Montana,Great Falls,2024-11-17,$2.937,$3.253,$3.547,$3.384
Montana,Great Falls,2024-11-16,$2.938,$3.275,$3.531,$3.394
Montana,Great Falls,2024-11-10,$2.980,$3.288,$3.593,$3.462
Montana,Great Falls,2024-10-18,$3.196,$3.545,$3.803,$3.616
Montana,Great Falls,2023-11-18,$3.270,$3.570,$3.836,$4.002
Montana,Missoula,2024-11-17,$3.004,$3.315,$3.533,$3.472
Montana,Missoula,2024-11-16,$3.010,$3.340,$3.571,$3.480
Montana,Missoula,2024-11-10,$3.090,$3.392,$3.632,$3.508
Montana,Missoula,2024-10-18,$3.217,$3.485,$3.750,$3.663
Montana,Missoula,2023-11-18,$3.329,$3.607,$3.829,$4.005
North Carolina,Asheville,2024-11-17,$2.908,$3.352,$3.734,$3.492
North Carolina,Asheville,2024-11-16,$2.909,$3.341,$3.726,$3.496
North Carolina,Asheville,2024-11-10,$2.917,$3.359,$3.754,$3.534
North Carolina,Asheville,2024-10-18,$2.966,$3.400,$3.752,$3.563
North Carolina,Asheville,2023-11-18,$3.286,$3.729,$4.101,$4.247
North Carolina,Fayetteville,2024-11-17,$2.856,$3.304,$3.702,$3.407
North Carolina,Fayetteville,2024-11-16,$2.876,$3.344,$3.736,$3.429
North Carolina,Fayetteville,2024-11-10,$2.875,$3.319,$3.759,$3.437
North Carolina,Fayetteville,2024-10-18,$3.005,$3.472,$3.878,$3.467
North Carolina,Fayetteville,2023-11-18,$2.986,$3.378,$3.783,$3.962
North Carolina,Greensboro,2024-11-17,$2.939,$3.398,$3.795,$3.472
North Carolina,Greensboro,2024-11-16,$2.948,$3.404,$3.824,$3.481
North Carolina,Greensboro,2024-11-10,$2.947,$3.412,$3.801,$3.503
North Carolina,Greensboro,2024-10-18,$2.999,$3.460,$3.847,$3.500
North Carolina,Greensboro,2023-11-18,$3.022,$3.479,$3.832,$4.131
North Carolina,Raleigh,2024-11-17,$2.981,$3.429,$3.791,$3.561
North Carolina,Raleigh,2024-11-16,$2.989,$3.436,$3.791,$3.559
North Carolina,Raleigh,2024-11-10,$2.958,$3.397,$3.757,$3.592
North Carolina,Raleigh,2024-10-18,$3.034,$3.478,$3.833,$3.627
North Carolina,Raleigh,2023-11-18,$3.031,$3.456,$3.805,$4.141
North Carolina,Wilmington,2024-11-17,$2.870,$3.326,$3.723,$3.465
North Carolina,Wilmington,2024-11-16,$2.881,$3.334,$3.745,$3.469
North Carolina,Wilmington,2024-11-10,$2.881,$3.325,$3.728,$3.478
North Carolina,Wilmington,2024-10-18,$2.954,$3.417,$3.790,$3.538
North Carolina,Wilmington,2023-11-18,$3.024,$3.463,$3.850,$4.044
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2024-11-17,$2.893,$3.332,$3.691,$3.402
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2024-11-16,$2.900,$3.346,$3.703,$3.409
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2024-11-10,$2.939,$3.375,$3.735,$3.425
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2024-10-18,$3.031,$3.470,$3.829,$3.486
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2023-11-18,$3.030,$3.457,$3.827,$4.139
North Carolina,Burlington,2024-11-17,$2.941,$3.398,$3.774,$3.492
North Carolina,Burlington,2024-11-16,$2.953,$3.414,$3.784,$3.486
North Carolina,Burlington,2024-11-10,$2.935,$3.381,$3.755,$3.521
North Carolina,Burlington,2024-10-18,$2.966,$3.440,$3.849,$3.578
North Carolina,Burlington,2023-11-18,$3.025,$3.444,$3.807,$4.139
