State,City,Date,Regular,Mid,Premium,Diesel
California,El Centro,2024-11-13,4.432,4.619,4.829,4.833
California,Fresno,2024-11-13,4.48,4.743,4.941,4.98
California,Hanford-Corcoran,2024-11-13,4.314,4.562,4.73,4.98
California,Los Angeles-Long Beach,2024-11-13,4.489,4.705,4.868,4.895
California,Madera-Chowchilla,2024-11-13,4.535,4.732,4.979,4.934
California,Merced,2024-11-13,4.422,4.683,4.846,5.018
California,Modesto,2024-11-13,4.253,4.506,4.691,4.868
California,Napa,2024-11-13,4.658,4.822,5.032,4.988
California,Oakland,2024-11-13,4.562,4.822,4.985,4.987
California,Orange County,2024-11-13,4.395,4.61,4.763,4.684
California,Redding,2024-11-13,4.29,4.423,4.606,4.779
California,Riverside,2024-11-13,4.339,4.584,4.745,4.762
California,Sacramento,2024-11-13,4.451,4.685,4.871,4.864
California,Salinas,2024-11-13,4.75,4.894,5.068,5.18
California,San Bernardino,2024-11-13,4.394,4.602,4.768,4.79
California,San Diego,2024-11-13,4.54,4.758,4.936,4.785
California,San Francisco,2024-11-13,4.715,4.955,5.128,5.045
California,San Jose,2024-11-13,4.498,4.731,4.893,4.979
California,San Luis Obispo-Atascadero-Paso Robles,2024-11-13,4.775,4.999,5.171,5.25
California,San Rafael,2024-11-13,4.622,4.826,5.027,5.049
California,Santa Barbara-Santa Maria-Lompoc,2024-11-13,4.515,4.674,4.851,4.907
California,Santa Cruz-Watsonville,2024-11-13,4.79,4.989,5.175,5.143
California,Santa Rosa,2024-11-13,4.733,4.95,5.131,5.045
California,Stockton-Lodi,2024-11-13,4.354,4.636,4.81,4.836
California,Vallejo-Fairfield,2024-11-13,4.485,4.739,4.902,4.942
California,Ventura,2024-11-13,4.587,4.798,4.959,5.037
California,Visalia-Tulare-Porterville,2024-11-13,4.421,4.655,4.9,5.002
California,Yolo,2024-11-13,4.391,4.651,4.813,4.777
California,Yuba City,2024-11-13,4.236,4.588,4.796,4.765
Colorado,Boulder-Longmont,2024-11-13,3.14,3.598,3.901,3.48
Colorado,Colorado Springs,2024-11-13,2.939,3.351,3.672,3.365
Colorado,Denver,2024-11-13,2.976,3.4,3.724,3.422
Colorado,Durango,2024-11-13,3.268,3.563,3.911,3.425
Colorado,Fort Collins-Loveland,2024-11-13,2.976,3.352,3.672,3.321
Colorado,Glenwood Springs,2024-11-13,3.523,4.0,4.253,3.796
Colorado,Grand Junction (CO only),2024-11-13,3.126,3.47,3.801,3.503
Colorado,Greeley,2024-11-13,2.874,3.292,3.619,3.315
Colorado,Pueblo,2024-11-13,3.249,3.592,3.906,3.434
Colorado,Vail,2024-11-13,3.629,3.967,4.267,3.793
Connecticut,Bridgeport,2024-11-13,3.119,3.788,4.132,3.743
Connecticut,Hartford,2024-11-13,3.024,3.705,4.061,3.702
Connecticut,Lower Fairfield County,2024-11-13,3.103,3.761,4.119,3.801
Connecticut,New Haven-Meriden,2024-11-13,3.034,3.663,3.974,3.665
Connecticut,New London-Norwich (CT only),2024-11-13,3.001,3.562,3.914,3.611
Connecticut,Windham,2024-11-13,3.032,3.522,3.93,3.587
Delaware,Dover,2024-11-13,2.992,3.51,3.798,3.536
Delaware,Milford-Seaford,2024-11-13,2.977,3.411,3.766,3.52
Delaware,Wilmington-Newark (DE only),2024-11-13,2.928,3.6,3.814,3.53
District of Columbia,Washington (DC only),2024-11-13,3.246,3.843,4.228,3.765
District of Columbia,Washington (Entire Metro Average),2024-11-13,3.133,3.672,4.02,3.637
Florida,Bradenton-Sarasota-Venice,2024-11-13,3.026,3.487,3.797,3.426
Florida,Crestview-Fort Walton Beach,2024-11-13,2.792,3.166,3.54,3.236
Florida,Daytona Beach,2024-11-13,3.059,3.479,3.819,3.403
Florida,Fort Lauderdale,2024-11-13,3.068,3.532,3.833,3.431
Florida,Fort Myers-Cape Coral,2024-11-13,3.034,3.502,3.808,3.365
Florida,Gainesville,2024-11-13,3.114,3.608,3.998,3.554
Florida,Homosassa Springs,2024-11-13,3.091,3.483,3.831,3.509
Florida,Jacksonville,2024-11-13,3.011,3.429,3.803,3.382
Florida,Lakeland-Winter Haven,2024-11-13,3.08,3.475,3.839,3.452
Florida,Melbourne-Titusville,2024-11-13,3.032,3.494,3.831,3.441
Florida,Miami,2024-11-13,3.04,3.485,3.73,3.374
Florida,Naples,2024-11-13,3.155,3.598,3.937,3.483
Florida,Ocala,2024-11-13,3.061,3.438,3.807,3.479
Florida,Orlando,2024-11-13,3.043,3.469,3.776,3.413
Florida,Panama City,2024-11-13,2.772,3.154,3.553,3.342
Florida,Pensacola,2024-11-13,2.878,3.332,3.691,3.367
Florida,Port St. Lucie,2024-11-13,3.047,3.486,3.841,3.424
Florida,Punta Gorda,2024-11-13,3.008,3.462,3.764,3.449
Florida,Sebastian-Vero Beach,2024-11-13,3.037,3.527,3.825,3.47
Florida,Sebring,2024-11-13,3.067,3.523,3.9,3.414
Florida,Tallahassee,2024-11-13,3.015,3.47,3.892,3.603
Florida,Tampa-St. Petersburg-Clearwater,2024-11-13,3.087,3.542,3.885,3.472
Florida,The Villages,2024-11-13,3.048,3.485,3.876,3.406
Florida,West Palm Beach-Boca Raton,2024-11-13,3.229,3.685,4.032,3.496
Georgia,Albany,2024-11-13,2.917,3.302,3.695,3.414
Georgia,Athens,2024-11-13,2.923,3.33,3.695,3.414
Georgia,Atlanta,2024-11-13,2.938,3.391,3.791,3.491
Georgia,Augusta-Aiken (GA only),2024-11-13,2.883,3.391,3.79,3.437
Georgia,Brunswick,2024-11-13,2.928,3.377,3.756,3.484
Georgia,Catoosa-Dade-Walker,2024-11-13,2.809,3.305,3.672,3.322
Georgia,Columbus (GA only),2024-11-13,2.925,3.337,3.727,3.434
Georgia,Dalton,2024-11-13,2.852,3.32,3.716,3.384
Georgia,Gainesville,2024-11-13,2.881,3.337,3.716,3.467
Georgia,Hinesville-Fort Stewart,2024-11-13,2.977,3.409,3.735,3.523
Georgia,Macon,2024-11-13,2.957,3.434,3.779,3.487
Georgia,Rome,2024-11-13,2.879,3.353,3.775,3.377
Georgia,Savannah,2024-11-13,2.993,3.406,3.806,3.475
Georgia,Valdosta,2024-11-13,2.974,3.386,3.782,3.409
Georgia,Warner Robins,2024-11-13,2.918,3.299,3.711,3.363
Hawaii,Hilo,2024-11-13,4.774,4.987,5.302,5.262
Hawaii,Honolulu,2024-11-13,4.46,4.728,4.98,5.254
Hawaii,Kahului,2024-11-13,4.621,4.744,5.042,5.471
Hawaii,Lihue (Kauai),2024-11-13,5.209,5.481,5.709,5.659
Hawaii,Wailuku,2024-11-13,4.621,4.744,5.042,5.471
Idaho,Boise City,2024-11-13,3.179,3.374,3.573,3.579
Idaho,Coeur D'Alene,2024-11-13,3.011,3.247,3.526,3.497
Idaho,Franklin,2024-11-13,3.205,3.502,3.656,3.575
Idaho,Idaho Falls,2024-11-13,3.088,3.41,3.654,3.449
Idaho,Lewiston,2024-11-13,3.321,3.524,3.726,3.634
Idaho,Pocatello,2024-11-13,3.28,3.568,3.819,3.559
Idaho,Twin Falls,2024-11-13,3.22,3.492,3.794,3.637
Illinois,Alexander County,2024-11-13,3.499,0.0,0.0,0.0
Illinois,Bloomington-Normal,2024-11-13,3.067,3.614,3.998,3.518
Illinois,Carbondale-Marion,2024-11-13,3.079,3.566,3.952,3.656
Illinois,Champaign-Urbana,2024-11-13,3.049,3.621,3.947,3.425
Illinois,Chicago Metro,2024-11-13,3.392,3.972,4.457,3.773
Illinois,City of Chicago,2024-11-13,3.631,4.252,4.748,4.134
Illinois,Danville,2024-11-13,3.105,3.626,4.04,3.466
Illinois,Davenport-Moline-Rock Island (IL only),2024-11-13,3.238,3.692,4.2,3.723
Illinois,Decatur,2024-11-13,2.987,3.502,3.904,3.449
Illinois,East Saint Louis,2024-11-13,3.167,3.654,4.003,3.681
Illinois,Elgin,2024-11-13,3.204,3.812,4.282,3.625
Illinois,Kankakee-Bradley,2024-11-13,3.015,3.568,3.933,3.49
Illinois,Lake County,2024-11-13,3.267,3.814,4.318,3.545
Illinois,Peoria-Pekin,2024-11-13,3.221,3.764,4.157,3.618
Illinois,Quincy,2024-11-13,3.091,3.478,3.821,3.362
Illinois,Rockford,2024-11-13,3.156,3.69,4.117,3.487
Illinois,Springfield,2024-11-13,3.025,3.571,4.0,3.423
Indiana,Bloomington,2024-11-13,3.154,3.651,4.152,3.724
Indiana,Clarksville,2024-11-13,2.958,3.444,3.834,3.74
Indiana,Columbus,2024-11-13,3.109,3.65,4.089,3.571
Indiana,Dearborn-Franklin-Ohio-Union,2024-11-13,2.975,3.482,3.954,3.632
Indiana,Elkhart,2024-11-13,3.043,3.558,4.094,3.627
Indiana,Evansville,2024-11-13,2.847,3.304,3.704,3.653
Indiana,Fort Wayne,2024-11-13,3.067,3.541,4.097,3.685
Indiana,Gary,2024-11-13,3.029,3.539,4.045,3.703
Indiana,Indianapolis,2024-11-13,3.098,3.635,4.163,3.72
Indiana,Kokomo,2024-11-13,3.091,3.591,4.087,3.668
Indiana,Lafayette,2024-11-13,3.159,3.695,4.213,3.654
Indiana,Michigan City-La Porte,2024-11-13,3.127,3.596,4.154,3.661
Indiana,Muncie,2024-11-13,3.087,3.6,4.131,3.771
Indiana,South Bend,2024-11-13,3.022,3.591,4.104,3.711
Indiana,Terre Haute,2024-11-13,3.051,3.597,4.022,3.748
Iowa,Ames,2024-11-13,2.872,3.121,3.644,3.077
Iowa,Cedar Rapids,2024-11-13,2.881,3.294,3.676,3.465
Iowa,Council Bluffs,2024-11-13,2.785,3.047,3.604,3.36
Iowa,Davenport-Moline-Rock Island (IA only),2024-11-13,2.847,3.219,3.763,3.526
Iowa,Des Moines,2024-11-13,2.549,2.924,3.273,3.188
Iowa,Dubuque,2024-11-13,3.014,3.307,3.842,3.353
Iowa,Iowa City,2024-11-13,2.899,3.349,3.638,3.272
Iowa,Sioux City (IA only),2024-11-13,2.579,3.029,3.402,3.246
Iowa,Waterloo-Cedar Falls,2024-11-13,2.903,3.319,3.81,3.542
Kansas,Kansas City (KS only),2024-11-13,2.653,2.965,3.277,3.201
Kansas,Lawrence,2024-11-13,2.67,3.046,3.491,3.261
Kansas,Manhattan,2024-11-13,2.684,3.057,3.392,3.1
Kansas,Topeka,2024-11-13,2.674,3.032,3.352,3.284
Kansas,Wichita,2024-11-13,2.772,3.019,3.242,3.245
Kentucky,Bowling Green,2024-11-13,2.704,3.135,3.526,3.228
Kentucky,Covington,2024-11-13,2.706,3.22,3.665,3.255
Kentucky,Elizabethtown-Fort Knox,2024-11-13,2.71,3.181,3.633,3.194
Kentucky,Henderson,2024-11-13,2.767,3.098,3.605,3.3
Kentucky,Hopkinsville,2024-11-13,2.726,3.191,3.582,3.395
Kentucky,Huntington-Ashland (KY only),2024-11-13,2.928,3.466,3.899,3.549
Kentucky,Lexington,2024-11-13,2.938,3.495,3.874,3.321
Kentucky,Louisville (KY only),2024-11-13,2.914,3.454,3.891,3.352
Kentucky,Owensboro,2024-11-13,2.62,3.188,3.522,3.373
Louisiana,Alexandria,2024-11-13,2.688,3.091,3.502,3.375
Louisiana,Baton Rouge,2024-11-13,2.793,3.248,3.611,3.22
Louisiana,Hammond,2024-11-13,2.751,3.268,3.624,3.223
Louisiana,Houma-Thibodaux,2024-11-13,2.799,3.164,3.541,3.303
Louisiana,Lafayette,2024-11-13,2.799,3.2,3.622,3.228
Louisiana,Lake Charles,2024-11-13,2.799,3.252,3.676,3.109
Louisiana,Monroe,2024-11-13,2.664,3.071,3.479,3.144
Louisiana,New Orleans,2024-11-13,2.784,3.343,3.701,3.317
Louisiana,Shreveport-Bossier City,2024-11-13,2.665,3.047,3.433,3.142
Maine,Bangor,2024-11-13,3.0,3.478,3.972,3.798
Maine,Lewiston-Auburn,2024-11-13,3.067,3.659,3.978,3.886
Maine,Portland,2024-11-13,3.047,3.565,4.013,3.805
Maryland,Annapolis,2024-11-13,3.008,3.653,3.966,3.544
Maryland,Baltimore,2024-11-13,3.014,3.589,3.905,3.537
Maryland,Bowie-St. Charles,2024-11-13,3.037,3.853,4.073,3.593
Maryland,Cumberland (MD Only),2024-11-13,3.291,3.732,4.151,3.689
Maryland,Frederick,2024-11-13,3.102,3.563,3.884,3.548
Maryland,Hagerstown,2024-11-13,3.185,3.624,4.024,3.779
Maryland,Salisbury,2024-11-13,3.003,3.482,3.857,3.552
Maryland,Washington (MD only),2024-11-13,3.136,3.749,4.055,3.688
Massachusetts,Barnstable-Yarmouth,2024-11-13,3.091,3.691,4.05,3.807
Massachusetts,Boston (MA only),2024-11-13,3.035,3.648,4.006,3.739
Massachusetts,Cambridge-Newton-Framingham,2024-11-13,3.082,3.629,4.024,3.759
Massachusetts,Pittsfield,2024-11-13,3.044,3.665,4.007,3.542
Massachusetts,Seekonk,2024-11-13,2.911,3.511,3.837,3.654
Massachusetts,Springfield,2024-11-13,2.923,3.468,3.837,3.564
Massachusetts,Worcester,2024-11-13,3.025,3.661,4.0,3.62
Michigan,Ann Arbor,2024-11-13,3.217,3.838,4.353,3.698
Michigan,Benton Harbor,2024-11-13,3.154,3.611,4.159,3.69
Michigan,Flint,2024-11-13,3.152,3.623,4.172,3.582
Michigan,Grand Rapids-Muskegon-Holland,2024-11-13,3.21,3.679,4.241,3.631
Michigan,Jackson,2024-11-13,3.213,3.744,4.318,3.656
Michigan,Lansing-East Lansing,2024-11-13,3.221,3.682,4.215,3.687
Michigan,Marquette,2024-11-13,3.066,3.614,4.129,3.712
Michigan,Metro Detroit,2024-11-13,3.156,3.825,4.392,3.751
Michigan,Saginaw-Bay City-Midland,2024-11-13,3.201,3.698,4.25,3.643
Michigan,Traverse City,2024-11-13,2.978,3.62,4.109,3.76
Minnesota,Duluth-Superior (MN only),2024-11-13,2.883,3.287,3.747,3.487
Minnesota,Houston County,2024-11-13,2.844,0.0,3.799,3.399
Minnesota,Mankato,2024-11-13,2.933,3.333,3.807,3.289
Minnesota,Minneapolis-St. Paul (MN only),2024-11-13,2.976,3.419,3.828,3.516
Minnesota,Moorhead,2024-11-13,2.948,3.366,3.711,3.419
Minnesota,Polk County,2024-11-13,2.802,2.989,3.052,3.313
Minnesota,Rochester,2024-11-13,2.998,3.577,3.878,3.384
Minnesota,St. Cloud,2024-11-13,2.814,3.247,3.667,3.325
Mississippi,Biloxi-Gulfport-Pascagoula,2024-11-13,2.631,3.021,3.382,3.123
Mississippi,Hattiesburg,2024-11-13,2.618,3.055,3.414,3.082
Mississippi,Jackson,2024-11-13,2.668,3.068,3.448,3.123
Mississippi,South Haven - Olive Branch,2024-11-13,2.67,3.235,3.566,3.265
Missouri,Cape Girardeau,2024-11-13,2.776,3.067,3.443,3.324
Missouri,Columbia,2024-11-13,2.807,3.146,3.35,3.217
Missouri,Jefferson City,2024-11-13,2.869,3.14,3.506,3.251
Missouri,Joplin,2024-11-13,2.629,3.018,3.34,3.108
Missouri,Kansas City (MO only),2024-11-13,2.655,2.957,3.235,3.192
Missouri,Springfield,2024-11-13,2.506,2.84,3.155,3.042
Missouri,St. Joseph,2024-11-13,2.694,3.083,3.361,3.136
Missouri,St. Louis (MO only),2024-11-13,2.704,3.077,3.373,3.097
Montana,Billings,2024-11-13,3.014,3.341,3.713,3.409
Montana,Great Falls,2024-11-13,2.965,3.294,3.563,3.433
Montana,Missoula,2024-11-13,3.03,3.334,3.583,3.511
Nebraska,Columbus,2024-11-13,2.697,2.824,3.243,3.25
Nebraska,Grand Island,2024-11-13,2.939,3.16,3.609,3.26
Nebraska,Kearney,2024-11-13,3.084,3.325,3.642,3.226
Nebraska,Lincoln,2024-11-13,2.915,3.159,3.71,3.274
Nebraska,Norfolk,2024-11-13,2.719,3.078,3.5,3.172
Nebraska,North Platte,2024-11-13,3.106,3.123,3.519,3.193
Nebraska,Omaha (NE only),2024-11-13,2.633,2.961,3.374,3.156
Nevada,Las Vegas (NV only),2024-11-13,3.737,4.076,4.324,3.713
Nevada,Reno,2024-11-13,4.186,4.342,4.536,3.876
New Hampshire,Manchester,2024-11-13,2.978,3.614,4.003,3.728
New Hampshire,Portsmouth-Rochester (NH only),2024-11-13,2.908,3.462,3.888,3.661
New Jersey,Atlantic City,2024-11-13,2.885,3.416,3.658,3.428
New Jersey,Bergen-Passaic,2024-11-13,2.926,3.574,3.845,3.469
New Jersey,Cape May,2024-11-13,3.008,3.52,3.854,3.508
New Jersey,Middlesex-Somerset-Hunterdon,2024-11-13,2.916,3.492,3.778,3.425
New Jersey,Monmouth-Ocean,2024-11-13,2.919,3.502,3.726,3.478
New Jersey,Newark,2024-11-13,2.959,3.603,3.882,3.518
New Jersey,Parsippany-Troy Hills,2024-11-13,2.885,3.505,3.728,3.478
New Jersey,Philadelphia (NJ Only),2024-11-13,2.853,3.43,3.624,3.401
New Jersey,Trenton,2024-11-13,2.897,3.515,3.792,3.539
New Jersey,Vineland,2024-11-13,2.887,3.435,3.634,3.441
New Jersey,Warren County,2024-11-13,2.815,3.376,3.692,3.429
New Mexico,Albuquerque,2024-11-13,2.854,3.282,3.58,3.265
New Mexico,Farmington,2024-11-13,3.237,3.555,3.828,3.509
New Mexico,Las Cruces,2024-11-13,2.823,3.302,3.636,3.249
New Mexico,Santa Fe,2024-11-13,2.816,3.242,3.555,3.253
New York,Albany-Schenectady-Troy,2024-11-13,3.105,3.668,4.111,3.761
New York,Batavia,2024-11-13,3.3,3.838,4.223,3.999
New York,Binghamton,2024-11-13,3.173,3.637,4.015,3.977
New York,Buffalo-Niagara Falls,2024-11-13,3.226,3.698,4.067,3.99
New York,Dutchess-Putnam County,2024-11-13,3.145,3.761,4.138,3.721
New York,Elmira,2024-11-13,3.127,3.567,3.854,3.753
New York,Glens Falls,2024-11-13,3.238,3.736,4.185,3.772
New York,Ithaca,2024-11-13,3.377,3.813,4.188,3.956
New York,Kingston,2024-11-13,3.055,3.614,4.046,3.691
New York,Nassau-Suffolk,2024-11-13,2.984,3.504,3.856,3.709
New York,New York,2024-11-13,3.089,3.59,3.965,4.073
New York,Rochester,2024-11-13,3.291,3.758,4.162,4.086
New York,Syracuse,2024-11-13,3.187,3.647,4.045,3.939
New York,Utica-Rome,2024-11-13,3.332,3.863,4.28,3.846
New York,Watertown-Fort Drum,2024-11-13,3.149,3.601,4.066,3.941
New York,White Plains,2024-11-13,3.25,3.926,4.265,3.998
North Carolina,Asheville,2024-11-13,2.91,3.364,3.736,3.528
North Carolina,Burlington,2024-11-13,2.956,3.431,3.807,3.502
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2024-11-13,2.922,3.358,3.722,3.421
North Carolina,Durham-Chapel Hill,2024-11-13,3.047,3.467,3.853,3.602
North Carolina,Fayetteville,2024-11-13,2.902,3.343,3.738,3.431
North Carolina,Goldsboro,2024-11-13,2.876,3.357,3.755,3.43
North Carolina,Greensboro,2024-11-13,2.965,3.428,3.821,3.489
North Carolina,Hickory-Lenoir-Morganton,2024-11-13,2.825,3.283,3.675,3.396
North Carolina,Jacksonville,2024-11-13,2.888,3.279,3.685,3.397
North Carolina,New Bern,2024-11-13,2.883,3.297,3.701,3.357
North Carolina,Norfolk-Virginia Beach-Newport News,2024-11-13,2.949,3.306,3.672,3.36
North Carolina,Raleigh,2024-11-13,2.985,3.424,3.787,3.586
North Carolina,Rocky Mount,2024-11-13,2.926,3.345,3.732,3.395
North Carolina,Wilmington,2024-11-13,2.885,3.333,3.731,3.481
North Carolina,Winston-Salem,2024-11-13,2.937,3.383,3.781,3.418
North Dakota,Bismarck,2024-11-13,3.064,3.336,3.8,3.598
North Dakota,Fargo-Moorhead (ND only),2024-11-13,2.775,3.127,3.53,3.339
North Dakota,Grand Forks (ND only),2024-11-13,2.757,3.112,3.41,3.488
North Dakota,Minot,2024-11-13,3.005,3.349,3.637,3.508
Ohio,Akron,2024-11-13,2.761,3.283,3.786,3.516
Ohio,Belmont County,2024-11-13,2.823,3.39,3.907,3.523
Ohio,Canton-Massillon,2024-11-13,2.711,3.238,3.759,3.518
Ohio,Cincinnati (OH only),2024-11-13,2.768,3.303,3.824,3.535
Ohio,Cleveland-Lorain-Elyria,2024-11-13,2.851,3.438,3.962,3.652
Ohio,Columbus,2024-11-13,2.915,3.457,3.981,3.64
Ohio,Dayton,2024-11-13,2.712,3.278,3.813,3.424
Ohio,Lawerence County,2024-11-13,2.774,3.352,3.903,3.614
Ohio,Lima,2024-11-13,2.63,3.24,3.744,3.44
Ohio,Mansfield,2024-11-13,2.846,3.445,3.999,3.562
Ohio,Springfield,2024-11-13,2.822,3.372,3.913,3.332
Ohio,Steubenville-Weirton (OH only),2024-11-13,2.872,3.386,3.895,3.59
Ohio,Toledo,2024-11-13,2.673,3.216,3.739,3.47
Ohio,Youngstown-Warren,2024-11-13,2.782,3.367,3.895,3.601
Oklahoma,Lawton,2024-11-13,2.538,2.902,3.134,2.927
Oklahoma,Le Flore-Sequoyah,2024-11-13,2.764,3.121,3.441,3.236
Oklahoma,Oklahoma City,2024-11-13,2.551,2.985,3.222,2.925
Oklahoma,Tulsa,2024-11-13,2.521,2.754,2.979,2.982
Oregon,Albany,2024-11-13,3.37,3.562,3.874,3.716
Oregon,Bend,2024-11-13,3.334,3.548,3.728,3.735
Oregon,Corvallis,2024-11-13,3.314,3.498,3.632,3.729
Oregon,Eugene-Springfield,2024-11-13,3.422,3.64,3.858,3.771
Oregon,Grants Pass,2024-11-13,3.699,3.767,4.237,3.942
Oregon,Medford-Ashland,2024-11-13,3.586,3.857,4.024,3.849
Oregon,Pendleton,2024-11-13,3.463,3.727,4.061,3.642
Oregon,Portland-Vancouver (OR only),2024-11-13,3.739,4.001,4.232,4.005
Oregon,Salem,2024-11-13,3.489,3.657,3.943,3.965
Pennsylvania,Allentown-Bethlehem-Easton,2024-11-13,3.138,3.593,3.963,3.835
Pennsylvania,Altoona,2024-11-13,3.423,3.844,4.23,3.998
Pennsylvania,Bloomsburg-Berwick,2024-11-13,3.161,3.563,4.01,3.887
Pennsylvania,Chambersburg-Waynesboro,2024-11-13,3.319,3.722,4.081,4.056
Pennsylvania,East Stroudsburg,2024-11-13,3.147,3.62,3.973,3.797
Pennsylvania,Erie,2024-11-13,3.431,3.813,4.184,4.299
Pennsylvania,Gettysburg,2024-11-13,3.372,3.843,4.241,4.138
Pennsylvania,Harrisburg,2024-11-13,3.294,3.712,4.078,4.104
Pennsylvania,Johnstown,2024-11-13,3.464,3.867,4.249,4.171
Pennsylvania,Lancaster,2024-11-13,3.272,3.669,3.998,3.947
Pennsylvania,Lebanon,2024-11-13,3.259,3.714,4.073,4.11
Pennsylvania,Mercer County,2024-11-13,3.268,3.677,4.058,4.125
Pennsylvania,Philadelphia (PA only),2024-11-13,3.111,3.631,3.9,3.816
Pennsylvania,Pittsburgh,2024-11-13,3.359,3.797,4.2,4.075
Pennsylvania,Reading,2024-11-13,3.235,3.65,3.969,3.801
Pennsylvania,Scranton--Wilkes-Barre--Hazleton,2024-11-13,3.263,3.659,4.027,4.037
Pennsylvania,State College,2024-11-13,3.45,3.85,4.208,4.208
Pennsylvania,Williamsport,2024-11-13,3.268,3.724,4.082,4.175
Pennsylvania,York,2024-11-13,3.436,3.851,4.224,4.074
Rhode Island,Providence-Fall River-Warwick (RI only),2024-11-13,2.939,3.642,3.943,3.706
South Carolina,Aiken-Edgfield County,2024-11-13,2.822,3.315,3.69,3.283
South Carolina,Charleston-North Charleston,2024-11-13,2.813,3.247,3.621,3.313
South Carolina,Columbia,2024-11-13,2.828,3.278,3.664,3.325
South Carolina,Florence,2024-11-13,2.775,3.21,3.646,3.385
South Carolina,Greenville,2024-11-13,2.749,3.136,3.462,3.21
South Carolina,Hilton Head-Bluffton,2024-11-13,2.837,3.286,3.742,3.405
South Carolina,Myrtle Beach,2024-11-13,2.76,3.188,3.588,3.248
South Carolina,Rock Hill,2024-11-13,2.776,3.215,3.535,3.336
South Carolina,Spartanburg,2024-11-13,2.803,3.253,3.611,3.32
South Carolina,Sumter,2024-11-13,2.845,3.324,3.797,3.291
South Dakota,North Sioux City,2024-11-13,2.819,3.035,3.465,3.075
South Dakota,Rapid City,2024-11-13,3.152,3.273,3.757,3.465
South Dakota,Sioux Falls,2024-11-13,2.602,3.071,3.433,3.016
Tennessee,Chattanooga (TN only),2024-11-13,2.68,3.039,3.417,3.178
Tennessee,Clarksville-Hopkinsville (TN only),2024-11-13,2.685,3.08,3.446,3.318
Tennessee,Cleveland,2024-11-13,2.735,3.128,3.487,3.311
Tennessee,Jackson,2024-11-13,2.796,3.134,3.679,3.541
Tennessee,Johnson City,2024-11-13,2.816,3.218,3.58,3.337
Tennessee,Kingsport-Bristol,2024-11-13,2.698,3.087,3.505,3.309
Tennessee,Knoxville,2024-11-13,2.688,3.063,3.458,3.259
Tennessee,Memphis (TN only),2024-11-13,2.768,3.285,3.643,3.429
Tennessee,Morristown,2024-11-13,2.664,3.03,3.453,3.286
Tennessee,Nashville,2024-11-13,2.773,3.22,3.613,3.374
Texas,Abilene,2024-11-13,2.563,2.877,3.189,3.039
Texas,Amarillo,2024-11-13,2.583,2.864,3.222,2.985
Texas,Austin-San Marcos,2024-11-13,2.677,3.136,3.5,3.031
Texas,Beaumont-Port Arthur,2024-11-13,2.628,3.135,3.488,3.041
Texas,Brownsville-Harlingen,2024-11-13,2.662,3.11,3.463,3.107
Texas,College Station-Bryan,2024-11-13,2.684,3.138,3.501,3.08
Texas,Corpus Christi,2024-11-13,2.724,3.122,3.44,3.025
Texas,Dallas,2024-11-13,2.783,3.206,3.537,3.167
Texas,El Paso,2024-11-13,2.853,3.314,3.638,3.21
Texas,Fort Worth-Arlington,2024-11-13,2.778,3.18,3.523,3.139
Texas,Galveston-Texas City,2024-11-13,2.638,3.174,3.48,3.07
Texas,Houston,2024-11-13,2.623,3.164,3.568,3.032
Texas,Killeen-Temple-Fort Hood,2024-11-13,2.528,2.889,3.203,2.961
Texas,Laredo,2024-11-13,2.654,3.093,3.441,3.042
Texas,Longview,2024-11-13,2.629,3.069,3.391,3.062
Texas,Lubbock,2024-11-13,2.518,2.896,3.18,2.943
Texas,McAllen-Edinburg-Mission,2024-11-13,2.674,3.132,3.487,3.039
Texas,Midland,2024-11-13,2.784,3.328,3.586,3.199
Texas,Odessa,2024-11-13,2.757,3.229,3.49,3.113
Texas,San Angelo,2024-11-13,2.699,3.166,3.436,3.162
Texas,San Antonio,2024-11-13,2.649,3.068,3.422,2.966
Texas,Sherman-Denison,2024-11-13,2.662,3.001,3.361,3.077
Texas,Texarkana (TX only),2024-11-13,2.673,3.044,3.394,3.1
Texas,Tyler,2024-11-13,2.547,2.938,3.237,3.002
Texas,Victoria,2024-11-13,2.638,3.069,3.387,3.065
Texas,Waco,2024-11-13,2.597,2.967,3.279,3.027
Texas,Wichita Falls,2024-11-13,2.562,2.975,3.172,2.995
Utah,Logan,2024-11-13,3.131,3.374,3.569,3.429
Utah,Ogden,2024-11-13,3.155,3.428,3.643,3.423
Utah,Provo-Orem,2024-11-13,3.132,3.391,3.604,3.458
Utah,Salt Lake City,2024-11-13,3.18,3.448,3.671,3.494
Utah,St. George,2024-11-13,3.278,3.511,3.728,3.447
Vermont,Burlington,2024-11-13,3.19,3.703,4.125,3.566
Virginia,Blacksburg-Christiansburg-Radford,2024-11-13,2.992,3.482,3.875,3.457
Virginia,Bristol-Scott-Washington,2024-11-13,2.895,3.237,3.614,3.47
Virginia,Charlottesville,2024-11-13,3.083,3.495,3.874,3.491
Virginia,Fredericksburg,2024-11-13,3.117,3.511,3.846,3.368
Virginia,Harrisonburg,2024-11-13,3.116,3.554,3.923,3.528
Virginia,Lynchburg,2024-11-13,2.947,3.407,3.816,3.494
Virginia,Norfolk-Virginia Beach-Newport News,2024-11-13,2.856,3.332,3.68,3.487
Virginia,Richmond-Petersburg,2024-11-13,3.067,3.54,3.882,3.443
